"ADDRESS_KEY"|"ADDRESS_ID"|     "ADDRESS_COMMENT"       |"ADDRESS_LINE_1"                                           |"ADDRESS_LINE_2"|"ADDRESS_LINE_3"|"ADDRESS_LINE_4"|"APARTMENT"|"BARRIO"|"BLOCK"|"POSTAL_STREET_NAME"|"POSTAL_STREET_NUMBER"|"POSTAL_TOWN"|"STREET"|"STREET_NUMBER"
1538414|1538414|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1483, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1483"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1483"
1530959|1530959|"No comments"|"EUSEBIO PIZARRO, 175, PUNTA ARENAS, Magallanes y de la Antártica Chilena"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"EUSEBIO PIZARRO"|"175"|""|"EUSEBIO PIZARRO"|"175"
1602437|1602437|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1493, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"
1585586|1585586|"No comments"|"las tinajas, 930, ALGARROBO, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"las tinajas"|"930"|""|"las tinajas"|"930"
1582157|1582157|"No comments"|"AVENIDA CORONEL SANTIAGO BUERAS, 15, 32701185, EL BOSQUE, Metropolitana de Santiago"|""|"Metropolitana de Santiago 9250186"|"Chile"|""|""|"32701185"|"AVENIDA CORONEL SANTIAGO BUERAS"|"15"|""|"AVENIDA CORONEL SANTIAGO BUERAS"|"15"
1692158|1692158|"No comments"|"SAN RAFAEL, 1977, PADRE LAS CASAS, La Araucanía"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"SAN RAFAEL"|"1977"|""|"SAN RAFAEL"|"1977"
1744589|1744589|""|"LAJA, 0.190, TEMUCO, La Araucanía"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LAJA"|"0.190"|""|"LAJA"|"0.190"
1677722|1677722|"No comments"|"AVENIDA MAYOQUITO , 1816, PENAFLOR, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA MAYOQUITO "|"1816"|""|"AVENIDA MAYOQUITO "|"1816"
1776497|1776497|"No comments"|"LOS FRANCECES , 714, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LOS FRANCECES "|"714"|""|"LOS FRANCECES "|"714"
1752434|1752434|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, TEMUCO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
1857692|1857692|"No comments"|"MANUEL MONTT, 2313, 34100359, DIEGO DE ALMAGRO, Atacama"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"MANUEL MONTT"|"2313"|""|"MANUEL MONTT"|"2313"
1869977|1869977|"No comments"|"PASAJE ARTURO PRAT, 9, TALAGANTE, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"PASAJE ARTURO PRAT"|"9"|""|"PASAJE ARTURO PRAT"|"9"
1908629|1908629|"No comments"|"AVENIDA ARTURO PRAT, 444, TEMUCO, La Araucanía"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA ARTURO PRAT"|"444"|""|"AVENIDA ARTURO PRAT"|"444"
1852730|1852730|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1493, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"
1835018|1835018|"No comments"|"CAMINO A AGUA FRIA, 1260, 32102660, MOLINA, Maule"|""|"Maule 3380670"|"Chile"|""|""|"32102660"|"CAMINO A AGUA FRIA"|"1260"|""|"CAMINO A AGUA FRIA"|"1260"
1992854|1992854|"No comments"|"DIAGONAL BIO BIO   SAN BELARIO , 759, SAN PEDRO DE LA PAZ, Biobío"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"DIAGONAL BIO BIO   SAN BELARIO "|"759"|""|"DIAGONAL BIO BIO   SAN BELARIO "|"759"
1982813|1982813|""|"PASAJE SAN JOSE, 1520, NUEVA IMPERIAL, La Araucanía"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"PASAJE SAN JOSE"|"1520"|""|"PASAJE SAN JOSE"|"1520"
1974542|1974542|"No comments"|"SAN CRISTOBAL, 776,  POBLACION LIBERTAD, ANTOFAGASTA, Antofagasta"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"SAN CRISTOBAL"|"776"|""|"SAN CRISTOBAL"|"776"
1969151|1969151|"No comments"|"AUGUSTO DHALMAR, 734, 700306, OVALLE, Coquimbo"|""|"Metropolitana de Santiago"|"Chile"|""|""|"700306"|"AUGUSTO DHALMAR"|"734"|""|"AUGUSTO DHALMAR"|"734"
2037971|2037971|"CLAUDIO NUNEZ 01285"|"SAN FRANCISCO, 228, 1302492, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"1302492"|"SAN FRANCISCO"|"228"|""|"SAN FRANCISCO"|"228"
2055080|2055080|"No comments"|"AFGANISTAN, 11, ALTO HOSPICIO, Tarapacá"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AFGANISTAN"|"11"|""|"AFGANISTAN"|"11"
2072450|2072450|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1465, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1465"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1465"
2024564|2024564|"No comments"|"AFGANISTAN, 10, ALTO HOSPICIO, Tarapacá"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AFGANISTAN"|"10"|""|"AFGANISTAN"|"10"
2013155|2013155|""|"WADDINGTON, 478, VALPARAISO, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"WADDINGTON"|"478"|""|"WADDINGTON"|"478"
2024987|2024987|"No comments"|"ACONCAGUA, 1007, PUERTO VARAS, Los Lagos"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"ACONCAGUA"|"1007"|""|"ACONCAGUA"|"1007"
2122262|2122262|"No comments"|"MERCED, 606, MELIPILLA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"MERCED"|"606"|""|"MERCED"|"606"
2181548|2181548|"No comments"|"LOS BOLDOS, 182, 32100328, LA FLORIDA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"32100328"|"LOS BOLDOS"|"182"|""|"LOS BOLDOS"|"182"
2154650|2154650|"No comments"|"OHIGGINS, 531, COPIAPO, Atacama"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"OHIGGINS"|"531"|""|"OHIGGINS"|"531"
2148407|2148407|"No comments"|"AVENIDA PROVIDENCIA, 119, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA PROVIDENCIA"|"119"|""|"AVENIDA PROVIDENCIA"|"119"
2229701|2229701|"No comments"|"ROLANDO PEREIRA, 2089, QUILPUE, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"ROLANDO PEREIRA"|"2089"|""|"ROLANDO PEREIRA"|"2089"
2213711|2213711|"No comments"|"PASAJE RIO CHAMIZA, 983, CORONEL, Biobío"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"PASAJE RIO CHAMIZA"|"983"|""|"PASAJE RIO CHAMIZA"|"983"
2276699|2276699|"No comments"|"LAS VERBENAS, 8801, LA FLORIDA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LAS VERBENAS"|"8801"|""|"LAS VERBENAS"|"8801"
2256347|2256347|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, DONIHUE, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
2236025|2236025|"No comments"|"SAN MATEO, 1472, SAN CARLOS, Ñuble"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"SAN MATEO"|"1472"|""|"SAN MATEO"|"1472"
2241701|2241701|"No comments"|"LOS LUCUMOS, 0.1355-C, QUILLOTA, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LOS LUCUMOS"|"0.1355-C"|""|"LOS LUCUMOS"|"0.1355-C"
2247860|2247860|"No comments"|"ALMIRANTE JUAN JOSE LATORRE, 1994, CALAMA, Antofagasta"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"ALMIRANTE JUAN JOSE LATORRE"|"1994"|""|"ALMIRANTE JUAN JOSE LATORRE"|"1994"
2246978|2246978|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1449, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1449"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1449"
2362514|2362514|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, QUILLOTA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
2348171|2348171|""|"ANTOFAGASTA, 320, COQUIMBO, Coquimbo"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"ANTOFAGASTA"|"320"|""|"ANTOFAGASTA"|"320"
2330984|2330984|"No comments"|"LOS LIBERALES, 615, BUIN, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LOS LIBERALES"|"615"|""|"LOS LIBERALES"|"615"
2282834|2282834|"No comments"|"TEOFILO BELMAR, 6570, LO PRADO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"TEOFILO BELMAR"|"6570"|""|"TEOFILO BELMAR"|"6570"
2401910|2401910|"No comments"|"PASAJE PINTOR PEDRO LUNA, 2046, 4200581, QUILLOTA, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|"4200581"|"PASAJE PINTOR PEDRO LUNA"|"2046"|""|"PASAJE PINTOR PEDRO LUNA"|"2046"
2394647|2394647|"No comments"|"ALONSO DE ERCILLA, 1, COELEMU, Biobío"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"ALONSO DE ERCILLA"|"1"|""|"ALONSO DE ERCILLA"|"1"
2434886|2434886|"No comments"|"RIQUELME, 860, PUDAHUEL, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"RIQUELME"|"860"|""|"RIQUELME"|"860"
2379644|2379644|""|"PASAJE LOS NARANJOS, 50, SAN JAVIER, Maule"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"PASAJE LOS NARANJOS"|"50"|""|"PASAJE LOS NARANJOS"|"50"
2532788|2532788|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
2537642|2537642|"No comments"|"LOS YAGANES, 3416, RENCA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LOS YAGANES"|"3416"|""|"LOS YAGANES"|"3416"
2502383|2502383|"No comments"|"PASAJE SANTIAGO VERA, 2124, CURACAVI, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"PASAJE SANTIAGO VERA"|"2124"|""|"PASAJE SANTIAGO VERA"|"2124"
2510414|2510414|"No comments"|"MARTA BRUNET, 8956, PUDAHUEL, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"MARTA BRUNET"|"8956"|""|"MARTA BRUNET"|"8956"
2471267|2471267|"No comments"|"AVENIDA PROVIDENCIA, 119, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA PROVIDENCIA"|"119"|""|"AVENIDA PROVIDENCIA"|"119"
2474501|2474501|"No comments"|"PASAJE BRUNILDA DAGUENE, 1873, PUERTO MONTT, Los Lagos"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"PASAJE BRUNILDA DAGUENE"|"1873"|""|"PASAJE BRUNILDA DAGUENE"|"1873"
2459003|2459003|"No comments"|"AVENIDA ANTONIO VARAS, 1362, 34400128, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34400128"|"AVENIDA ANTONIO VARAS"|"1362"|""|"AVENIDA ANTONIO VARAS"|"1362"
2469464|2469464|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1493, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"
2580920|2580920|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, NANCAGUA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
2642323|2642323|""|"AVENIDA INDEPENDENCIA, 326, PUENTE ALTO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8167384"|"Chile"|""|""|""|"AVENIDA INDEPENDENCIA"|"326"|""|"AVENIDA INDEPENDENCIA"|"326"
2642325|2642325|""|"PASAJE EMA LANZ, 417, PUENTE ALTO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8164436"|"Chile"|""|""|""|"PASAJE EMA LANZ"|"417"|""|"PASAJE EMA LANZ"|"417"
2642324|2642324|""|"PASAJE EMA LANZ, 417, PUENTE ALTO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8164436"|"Chile"|""|""|""|"PASAJE EMA LANZ"|"417"|""|"PASAJE EMA LANZ"|"417"
2642523|2642523|"departamento 413"|"MARTINEZ DE ROZAS, 4449-C, QUINTA NORMAL, Metropolitana de Santiago"|""|"Valparaíso 2290738"|"Chile"|""|""|""|"MARTINEZ DE ROZAS"|"4449-C"|""|"MARTINEZ DE ROZAS"|"4449-C"
2642623|2642623|""|"PASAJE LOS PENSAMIENTOS, 345, PURRANQUE, Los Lagos"|""|"Los Lagos 7500767"|"Chile"|""|""|""|"PASAJE LOS PENSAMIENTOS"|"345"|""|"PASAJE LOS PENSAMIENTOS"|"345"
2642423|2642423|""|"CONFERENCIA, 1070-5, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8370569"|"Chile"|""|""|""|"CONFERENCIA"|"1070-5"|""|"CONFERENCIA"|"1070-5"
2642624|2642624|""|"PASAJE LLANCAHUE, 1382-S, EL BOSQUE, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8020321"|"Chile"|""|""|""|"PASAJE LLANCAHUE"|"1382-S"|""|"PASAJE LLANCAHUE"|"1382-S"
2642724|2642724|""|"SANTA ISABEL, 765, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8330451"|"Chile"|""|""|""|"SANTA ISABEL"|"765"|""|"SANTA ISABEL"|"765"
2642723|2642723|""|"ESMERALDA, 118, 4300417, MELIPILLA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 9581250"|"Chile"|""|""|"4300417"|"ESMERALDA"|"118"|""|"ESMERALDA"|"118"
2642823|2642823|""|"CALLE TRES Y MEDIO, 1780, 47020672, NUNOA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 2170973"|"Chile"|""|""|"47020672"|"CALLE TRES Y MEDIO"|"1780"|""|"CALLE TRES Y MEDIO"|"1780"
2642824|2642824|""|"CLAUDIO CARRASCO, 596, 34100528, PEMUCO, Ñuble"|""|"Ñuble 8330402"|"Chile"|""|""|"34100528"|"CLAUDIO CARRASCO"|"596"|""|"CLAUDIO CARRASCO"|"596"
2642225|2642225|""|"ESCALA ECUADOR, 1181, 33200379, VINA DEL MAR, Valparaíso"|""|"Antofagasta 7500775"|"Chile"|""|""|"33200379"|"ESCALA ECUADOR"|"1181"|""|"ESCALA ECUADOR"|"1181"
2642923|2642923|"Comments0"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1493, 34100359, 4, SANTIAGO, Metropolitana de Santiago"|""|"Antofagasta"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"
2642924|2642924|"Comments0"|"StreetName0, 1230, Depart0, Block0, 4, BaBarrio, Antofagasta"|""|"Antofagasta"|"Chile"|"Depart0"|""|"Block0"|"StreetName0"|"1230"|""|"StreetName0"|"1230"
2643023|2643023|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2643024|2643024|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2643123|2643123|"POBLACION LA BANDERA"|"CRUZ DEL SUR, 1839, SAN RAMON, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7500775"|"Chile"|""|""|""|"CRUZ DEL SUR"|"1839"|""|"CRUZ DEL SUR"|"1839"
2643223|2643223|""|"  LOS PRETILES , S/N, ANTOFAGASTA, Antofagasta"|""|"Antofagasta 8320174"|"Chile"|""|""|""|"  LOS PRETILES "|"S/N"|""|"  LOS PRETILES "|"S/N"
2643423|2643423|""|"PASAJE CARLOS GONZALEZ, 455, LA SERENA, Coquimbo"|""|"Coquimbo 1710726"|"Chile"|""|""|""|"PASAJE CARLOS GONZALEZ"|"455"|""|"PASAJE CARLOS GONZALEZ"|"455"
2643523|2643523|""|"PASAJE TRES, 2103, CONCEPCION, Biobío"|""|"Biobío 4060691"|"Chile"|""|""|""|"PASAJE TRES"|"2103"|""|"PASAJE TRES"|"2103"
2643623|2643623|""|"AVENIDA EINSTEIN, 845, 34300680, RECOLETA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8431522"|"Chile"|""|""|"34300680"|"AVENIDA EINSTEIN"|"845"|""|"AVENIDA EINSTEIN"|"845"
2643723|2643723|""|"PASEO HUERFANOS, 623, 34100232, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8330545"|"Chile"|""|""|"34100232"|"PASEO HUERFANOS"|"623"|""|"PASEO HUERFANOS"|"623"
2644223|2644223|"OK"|"ANTOFAGASTA, 337, LA LIGUA, Valparaíso"|""|"Valparaíso 2030825"|"Chile"|""|""|""|"ANTOFAGASTA"|"337"|""|"ANTOFAGASTA"|"337"
2644323|2644323|""|"PASAJE DEL TOPOGRAFO, 2972, PUENTE ALTO, Metropolitana de Santiago"|""|"Coquimbo 8340518"|"Chile"|""|""|""|"PASAJE DEL TOPOGRAFO"|"2972"|""|"PASAJE DEL TOPOGRAFO"|"2972"
2644523|2644523|""|"GALVARINO, 109B, 500033, RANCAGUA, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|"500033"|"GALVARINO"|"109B"|""|"GALVARINO"|"109B"
2644623|2644623|""|"SUSPIRO, 1318, ANTOFAGASTA, Antofagasta"|""|"Antofagasta 1265024"|"Chile"|""|""|""|"SUSPIRO"|"1318"|""|"SUSPIRO"|"1318"
2644723|2644723|""|"CAMINO A VILLARRICA, 12, FREIRE, La Araucanía"|""|"La Araucanía 1241549"|"Chile"|""|""|""|"CAMINO A VILLARRICA"|"12"|""|"CAMINO A VILLARRICA"|"12"
2644824|2644824|""|"ANTONIO VARAS, 22, LLAILLAY, Valparaíso"|""|"Valparaíso 2220274"|"Chile"|""|""|""|"ANTONIO VARAS"|"22"|""|"ANTONIO VARAS"|"22"
2644825|2644825|""|"PASAJE RIO GUATULAME, 527, CORONEL, Biobío"|""|"Biobío 8031198"|"Chile"|""|""|""|"PASAJE RIO GUATULAME"|"527"|""|"PASAJE RIO GUATULAME"|"527"
2644826|2644826|""|"AVENIDA FEDERICO SANTA MARIA, 2764, 33000990, VALPARAISO, Valparaíso"|""|"Lib. Gral. Bernardo O'Higgins 8350152"|"Chile"|""|""|"33000990"|"AVENIDA FEDERICO SANTA MARIA"|"2764"|""|"AVENIDA FEDERICO SANTA MARIA"|"2764"
2644923|2644923|""|"EL QUILO, 5428, 33701733, QUINTA NORMAL, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8060077"|"Chile"|""|""|"33701733"|"EL QUILO"|"5428"|""|"EL QUILO"|"5428"
2645123|2645123|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2645223|2645223|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2645323|2645323|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2645424|2645424|""|"SEMINARIO, 385, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501354"|"Chile"|""|""|""|"SEMINARIO"|"385"|""|"SEMINARIO"|"385"
2645224|2645224|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2645225|2645225|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2645423|2645423|""|"SEMINARIO, 385, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501354"|"Chile"|""|""|""|"SEMINARIO"|"385"|""|"SEMINARIO"|"385"
2645724|2645724|""|"SEMINARIO, 385, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501354"|"Chile"|""|""|""|"SEMINARIO"|"385"|""|"SEMINARIO"|"385"
2645623|2645623|"."|"NUEVA FLORIDA, 411, PENAFLOR, Metropolitana de Santiago"|""|"Metropolitana de Santiago 9760749"|"Chile"|""|""|""|"NUEVA FLORIDA"|"411"|""|"NUEVA FLORIDA"|"411"
2645723|2645723|""|"SEMINARIO, 385, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501354"|"Chile"|""|""|""|"SEMINARIO"|"385"|""|"SEMINARIO"|"385"
2645226|2645226|""|"MANUTARA, 10375, 10397, 32101862, LA FLORIDA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7750538"|"Chile"|"10397"|""|"32101862"|"MANUTARA"|"10375"|""|"MANUTARA"|"10375"
2645823|2645823|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2645923|2645923|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2643823|2643823|""|"LA RAMUADA, 56, SAN FERNANDO, Lib. Gral. Bernardo O'Higgins"|""|"Atacama 8441131"|"Chile"|""|""|""|"LA RAMUADA"|"56"|""|"LA RAMUADA"|"56"
2643824|2643824|""|"PASAJE CUATRO, 30, RIO BUENO, Los Ríos"|""|"Aisén del Gral. Carlos Ibáñez del Campo"|"Chile"|""|""|""|"PASAJE CUATRO"|"30"|""|"PASAJE CUATRO"|"30"
2643923|2643923|""|"LAS HERAS, 221, 4700494, SAN FELIPE, Valparaíso"|""|"Ñuble 7580570"|"Chile"|""|""|"4700494"|"LAS HERAS"|"221"|""|"LAS HERAS"|"221"
2644023|2644023|""|"ALVAREZ, 171, LO BARNECHEA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7690325"|"Chile"|""|""|""|"ALVAREZ"|"171"|""|"ALVAREZ"|"171"
2644125|2644125|"VILLA EL REAL"|"CUNCO, 17, PADRE LAS CASAS, La Araucanía"|""|"Valparaíso 8350152"|"Chile"|""|""|""|"CUNCO"|"17"|""|"CUNCO"|"17"
2644123|2644123|"villa ampliación los alcaldes"|"REGIDOR PEDRO PARRA AVELLO, 857, VALDIVIA, Los Ríos"|""|"Los Ríos 5110718"|"Chile"|""|""|""|"REGIDOR PEDRO PARRA AVELLO"|"857"|""|"REGIDOR PEDRO PARRA AVELLO"|"857"
2644124|2644124|""|"AVENIDA CERRILLOS, 702, CERRILLOS, Metropolitana de Santiago"|""|"Lib. Gral. Bernardo O'Higgins 8350152"|"Chile"|""|""|""|"AVENIDA CERRILLOS"|"702"|""|"AVENIDA CERRILLOS"|"702"
2646023|2646023|""|"AVENIDA MANQUEHUE SUR, 1022, LAS CONDES, Metropolitana de Santiago"|""|"Metropolitana de Santiago 1700483"|"Chile"|""|""|""|"AVENIDA MANQUEHUE SUR"|"1022"|""|"AVENIDA MANQUEHUE SUR"|"1022"
2646323|2646323|""|"ALCALDE FLORES, 2021, PEDRO AGUIRRE CERDA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8460662"|"Chile"|""|""|""|"ALCALDE FLORES"|"2021"|""|"ALCALDE FLORES"|"2021"
2646523|2646523|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2646823|2646823|""|"SEMINARIO, 10, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7500767"|"Chile"|""|""|""|"SEMINARIO"|"10"|""|"SEMINARIO"|"10"
2647123|2647123|""|"SEMINARIO, 10, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7500767"|"Chile"|""|""|""|"SEMINARIO"|"10"|""|"SEMINARIO"|"10"
